Date,Open,High,Low,Close,Adj Close,Volume,company
2023-09-22,41.571999,42.115002,41.230999,41.610001,41.600971,479236000,NVIDIA
2023-09-25,41.591,42.535999,41.176998,42.222,42.212841,419091000,NVIDIA
2023-09-26,42.000999,42.82,41.654999,41.910999,41.901909,402282000,NVIDIA
2023-09-27,42.330002,42.872002,41.629002,42.467999,42.458786,444935000,NVIDIA
2023-09-28,42.459999,43.445999,42.115002,43.089001,43.079651,424663000,NVIDIA
2023-09-29,43.827,44.144001,43.306999,43.499001,43.489563,397830000,NVIDIA
2023-10-02,44.029999,45.174999,43.861,44.782001,44.772285,433298000,NVIDIA
2023-10-03,44.807999,45.130001,43.245998,43.516998,43.507557,470850000,NVIDIA
2023-10-04,43.742001,44.143002,43.292,44.041,44.031445,361821000,NVIDIA
2023-10-05,44.049999,44.900002,43.888,44.688,44.678307,393483000,NVIDIA
2023-10-06,44.193001,45.789001,44.026001,45.762001,45.752071,434436000,NVIDIA
2023-10-09,44.841999,45.605,44.368,45.272999,45.263176,409675000,NVIDIA
2023-10-10,45.310001,46.258999,45.088001,45.798,45.788063,368582000,NVIDIA
2023-10-11,46.195999,46.859001,46.049999,46.806,46.795841,378137000,NVIDIA
2023-10-12,46.777,47.609001,46.330002,46.945,46.934814,481325000,NVIDIA
2023-10-13,46.959999,47.116001,45.279999,45.460999,45.451134,474115000,NVIDIA
2023-10-16,45.063,46.224998,44.911999,46.095001,46.085003,375099000,NVIDIA
2023-10-17,44.0,44.754002,42.48,43.938,43.928467,812333000,NVIDIA
2023-10-18,42.591,43.219002,41.825001,42.195999,42.186848,627294000,NVIDIA
2023-10-19,42.811001,43.297001,41.882,42.101002,42.091869,501233000,NVIDIA
2023-10-20,41.889999,42.470001,41.077999,41.387001,41.378021,477266000,NVIDIA
2023-10-23,41.229,43.248001,40.945,42.974998,42.965679,478530000,NVIDIA
2023-10-24,43.077,43.696999,42.691002,43.662998,43.653526,401463000,NVIDIA
2023-10-25,43.397999,43.650002,41.555,41.778999,41.769936,398379000,NVIDIA
2023-10-26,41.853001,42.256001,39.880001,40.326,40.317253,541001000,NVIDIA
2023-10-27,41.130001,41.206001,40.014999,40.5,40.491215,416784000,NVIDIA
2023-10-30,41.087002,41.765999,40.480999,41.160999,41.152069,388028000,NVIDIA
2023-10-31,40.450001,40.879002,39.23,40.779999,40.771152,517969000,NVIDIA
2023-11-01,40.883999,42.381001,40.868999,42.325001,42.315823,437593000,NVIDIA
2023-11-02,43.327999,43.883999,42.894001,43.506001,43.496559,409172000,NVIDIA
2023-11-03,44.02,45.308998,43.723,45.005001,44.995239,424610000,NVIDIA
2023-11-06,45.285,45.935001,44.898998,45.750999,45.741074,400733000,NVIDIA
2023-11-07,45.719002,46.217999,45.158001,45.955002,45.945034,343165000,NVIDIA
2023-11-08,46.099998,46.867001,45.967999,46.574001,46.563896,346719000,NVIDIA
2023-11-09,47.466999,48.23,46.75,46.950001,46.939816,540496000,NVIDIA
2023-11-10,47.5,48.472,47.283001,48.334999,48.324512,421245000,NVIDIA
2023-11-13,48.32,49.116001,48.098999,48.619999,48.609447,384136000,NVIDIA
2023-11-14,49.68,49.834,49.040001,49.655998,49.645226,416954000,NVIDIA
2023-11-15,49.935001,49.959999,48.200001,48.888,48.877396,475497000,NVIDIA
2023-11-16,48.679001,49.525002,48.330002,49.48,49.469269,339756000,NVIDIA
2023-11-17,49.523998,49.716999,49.007,49.298,49.287308,325205000,NVIDIA
2023-11-20,49.312,50.548,49.181,50.409,50.398064,414120000,NVIDIA
2023-11-21,50.125999,50.516998,49.222,49.944,49.933167,565747000,NVIDIA
2023-11-22,49.852001,50.334999,47.689999,48.716,48.705429,899420000,NVIDIA
2023-11-24,48.470001,48.921001,47.744999,47.776001,47.765636,294645000,NVIDIA
2023-11-27,47.799999,48.529999,47.652,48.242001,48.231533,395662000,NVIDIA
2023-11-28,48.236,48.323002,47.473,47.820999,47.810623,401491000,NVIDIA
2023-11-29,48.379002,48.762001,47.860001,48.139999,48.129559,382005000,NVIDIA
2023-11-30,48.023998,48.110001,46.422001,46.77,46.759853,526247000,NVIDIA
2023-12-01,46.525002,47.200001,46.187,46.764999,46.754852,369317000,NVIDIA
2023-12-04,46.077,46.077,45.009998,45.509998,45.500122,437543000,NVIDIA
2023-12-05,45.466,46.599998,45.271,46.566002,46.55999,371718000,NVIDIA
2023-12-06,47.215,47.387001,45.411999,45.502998,45.497124,380590000,NVIDIA
2023-12-07,45.700001,46.629002,45.604,46.596001,46.589989,350823000,NVIDIA
2023-12-08,46.595001,47.741001,46.549999,47.506001,47.49987,359224000,NVIDIA
2023-12-11,47.491001,47.530998,45.830002,46.626999,46.620983,509728000,NVIDIA
2023-12-12,46.046001,47.666,46.046001,47.657001,47.650852,372387000,NVIDIA
2023-12-13,47.629002,48.594002,47.608002,48.088001,48.081799,447792000,NVIDIA
2023-12-14,48.389999,48.669998,47.422001,48.349998,48.343758,391232000,NVIDIA
2023-12-15,48.194,49.403999,48.119999,48.889999,48.88369,479948000,NVIDIA
2023-12-18,49.400002,50.432999,49.150002,50.077,50.070538,412587000,NVIDIA
2023-12-19,49.424,49.700001,48.895,49.604,49.597599,464444000,NVIDIA
2023-12-20,49.654999,49.999001,48.098,48.111,48.10479,397894000,NVIDIA
2023-12-21,48.811001,49.095001,48.418999,48.990002,48.983681,300425000,NVIDIA
2023-12-22,49.195,49.382999,48.466999,48.830002,48.823704,252507000,NVIDIA
2023-12-26,48.967999,49.599998,48.959999,49.278999,49.27264,244200000,NVIDIA
2023-12-27,49.511002,49.68,49.084999,49.417,49.410622,233648000,NVIDIA
2023-12-28,49.643002,49.883999,49.411999,49.521999,49.51561,246587000,NVIDIA
2023-12-29,49.813,49.997002,48.750999,49.521999,49.51561,389293000,NVIDIA
2024-01-02,49.243999,49.294998,47.595001,48.167999,48.161785,411254000,NVIDIA
2024-01-03,47.485001,48.183998,47.32,47.569,47.562862,320896000,NVIDIA
2024-01-04,47.766998,48.5,47.507999,47.998001,47.99181,306535000,NVIDIA
2024-01-05,48.462002,49.547001,48.306,49.097,49.090664,415039000,NVIDIA
2024-01-08,49.512001,52.275002,49.479,52.252998,52.246254,642510000,NVIDIA
2024-01-09,52.401001,54.325001,51.689999,53.139999,53.133144,773100000,NVIDIA
2024-01-10,53.616001,54.599998,53.488998,54.349998,54.342987,533796000,NVIDIA
2024-01-11,54.999001,55.346001,53.560001,54.821999,54.814926,596759000,NVIDIA
2024-01-12,54.619999,54.970001,54.330002,54.709999,54.702938,352994000,NVIDIA
2024-01-16,55.018002,56.834999,54.900002,56.382,56.374725,449580000,NVIDIA
2024-01-17,56.347,56.471001,54.740002,56.053001,56.045769,474394000,NVIDIA
2024-01-18,57.259998,57.599998,56.106998,57.106998,57.099628,491650000,NVIDIA
2024-01-19,57.988998,59.5,57.224998,59.491001,59.483322,543501000,NVIDIA
2024-01-22,60.049,60.331001,59.07,59.653999,59.646301,452955000,NVIDIA
2024-01-23,59.57,59.91,58.584999,59.873001,59.865276,294654000,NVIDIA
2024-01-24,60.304001,62.848999,59.938,61.362,61.35408,560271000,NVIDIA
2024-01-25,62.349998,62.719002,60.849998,61.617001,61.609047,482777000,NVIDIA
2024-01-26,60.959999,61.783001,60.573002,61.030998,61.023125,390309000,NVIDIA
2024-01-29,61.231998,62.488998,60.907001,62.465,62.45694,348733000,NVIDIA
2024-01-30,62.900002,63.493,62.259998,62.773998,62.765896,410735000,NVIDIA
2024-01-31,61.439999,62.269001,60.700001,61.527,61.519058,453795000,NVIDIA
2024-02-01,62.099998,63.191002,61.650002,63.027,63.018867,369146000,NVIDIA
2024-02-02,63.973999,66.599998,63.689999,66.160004,66.151466,476578000,NVIDIA
2024-02-05,68.224998,69.497002,67.205002,69.332001,69.323059,680078000,NVIDIA
2024-02-06,69.629997,69.753998,66.300003,68.223,68.214203,683111000,NVIDIA
2024-02-07,68.319,70.220001,67.599998,70.098999,70.089951,495575000,NVIDIA
2024-02-08,70.073997,70.793999,69.455002,69.640999,69.632011,414422000,NVIDIA
2024-02-09,70.532997,72.184998,70.211998,72.133003,72.123688,436637000,NVIDIA
2024-02-12,72.599998,74.611,71.25,72.248001,72.238678,613710000,NVIDIA
2024-02-13,70.400002,73.449997,69.620003,72.127998,72.118698,602580000,NVIDIA
2024-02-14,73.202003,74.236,71.938004,73.900002,73.890465,504917000,NVIDIA
2024-02-15,73.869003,73.974998,72.400002,72.657997,72.648621,420122000,NVIDIA
2024-02-16,74.099998,74.402,72.500999,72.612999,72.60363,495327000,NVIDIA
2024-02-20,71.946999,71.956001,67.734001,69.452003,69.443039,704833000,NVIDIA
2024-02-21,68.005997,68.888,66.248001,67.472,67.463295,690298000,NVIDIA
2024-02-22,75.025002,78.574997,74.220001,78.538002,78.52787,865100000,NVIDIA
2024-02-23,80.790001,82.393997,77.57,78.817001,78.806831,829388000,NVIDIA
2024-02-26,79.699997,80.646004,78.504997,79.092003,79.081802,503973000,NVIDIA
2024-02-27,79.380997,79.480003,77.162003,78.700996,78.690842,391705000,NVIDIA
2024-02-28,77.620003,78.932999,77.125,77.663002,77.652977,393110000,NVIDIA
2024-02-29,79.094002,79.989998,78.349998,79.112,79.101791,507289000,NVIDIA
2024-03-01,80.0,82.300003,79.434998,82.278999,82.268379,479135000,NVIDIA
2024-03-04,84.129997,87.695,83.719002,85.237,85.225998,615616000,NVIDIA
2024-03-05,85.269997,86.097,83.417,85.963997,85.95694,520639000,NVIDIA
2024-03-06,88.022003,89.723999,87.029999,88.699997,88.692711,582520000,NVIDIA
2024-03-07,90.157997,92.766998,89.601997,92.668999,92.661385,608119000,NVIDIA
2024-03-08,95.138,97.400002,86.505997,87.528,87.520813,1142269000,NVIDIA
2024-03-11,86.429001,88.796997,84.166,85.774002,85.76696,678364000,NVIDIA
2024-03-12,88.049004,91.959999,86.150002,91.913002,91.905449,668075000,NVIDIA
2024-03-13,91.055,91.503998,88.434998,90.888,90.880539,635713000,NVIDIA
2024-03-14,89.577003,90.646004,86.599998,87.944,87.936775,602318000,NVIDIA
2024-03-15,86.93,89.545998,86.257004,87.836998,87.829781,642086000,NVIDIA
2024-03-18,90.388,92.404999,87.084999,88.455002,88.447739,668976000,NVIDIA
2024-03-19,86.699997,90.543999,85.010002,89.398003,89.390663,672171000,NVIDIA
2024-03-20,89.796997,90.410004,88.223,90.372002,90.364578,479063000,NVIDIA
2024-03-21,92.300003,92.648003,90.404999,91.434998,91.42749,480372000,NVIDIA
2024-03-22,91.140999,94.778,90.834,94.289001,94.281258,586719000,NVIDIA
2024-03-25,93.941002,96.765999,93.510002,95.001999,94.994194,552136000,NVIDIA
2024-03-26,95.850998,96.375,92.501999,92.560997,92.553398,513648000,NVIDIA
2024-03-27,93.112,93.239998,89.123001,90.25,90.242584,586067000,NVIDIA
2024-03-28,90.0,91.300003,89.193001,90.356003,90.348579,435212000,NVIDIA
2024-04-01,90.299004,92.224998,89.204002,90.362999,90.355576,452441000,NVIDIA
2024-04-02,88.447998,90.094002,87.620003,89.452003,89.444656,433064000,NVIDIA
2024-04-03,88.484001,90.374001,88.400002,88.963997,88.956688,370067000,NVIDIA
2024-04-04,90.405998,90.634003,85.879997,85.904999,85.897942,434965000,NVIDIA
2024-04-05,86.865997,88.481003,85.926003,88.008003,88.000778,399678000,NVIDIA
2024-04-08,88.699997,88.830002,86.732002,87.133003,87.125847,283220000,NVIDIA
2024-04-09,87.442001,87.635002,83.022003,85.353996,85.346985,503547000,NVIDIA
2024-04-10,83.926003,87.400002,83.709,87.039001,87.031853,431929000,NVIDIA
2024-04-11,87.419998,90.738998,86.926003,90.615997,90.608551,431637000,NVIDIA
2024-04-12,89.698997,90.175003,87.529999,88.185997,88.178757,426805000,NVIDIA
2024-04-15,89.098,90.612999,85.929001,86.000999,85.993935,443077000,NVIDIA
2024-04-16,86.432999,88.117996,86.064003,87.415001,87.407822,370453000,NVIDIA
2024-04-17,88.339996,88.775002,83.949997,84.035004,84.028099,495400000,NVIDIA
2024-04-18,84.970001,86.190002,82.402,84.670998,84.66404,447260000,NVIDIA
2024-04-19,83.150002,84.323997,75.606003,76.199997,76.193741,875198000,NVIDIA
2024-04-22,78.103996,80.072998,76.400002,79.517998,79.511467,596341000,NVIDIA
2024-04-23,80.768997,82.768997,80.264,82.422997,82.416229,438559000,NVIDIA
2024-04-24,83.949997,84.082001,79.182999,79.677002,79.670456,512208000,NVIDIA
2024-04-25,78.867996,83.322998,78.223,82.632004,82.625214,424641000,NVIDIA
2024-04-26,83.818001,88.331001,83.387001,87.735001,87.727791,551011000,NVIDIA
2024-04-29,87.595001,87.991997,85.265999,87.757004,87.749794,388971000,NVIDIA
2024-04-30,87.239998,88.819,86.300003,86.402,86.394905,363709000,NVIDIA
2024-05-01,85.077003,86.0,81.254997,83.041,83.03418,559863000,NVIDIA
2024-05-02,84.448997,86.237,83.199997,85.817001,85.809952,377898000,NVIDIA
2024-05-03,87.789001,89.280998,87.040001,88.789001,88.781708,398341000,NVIDIA
2024-05-06,89.389999,92.220001,89.055,92.139999,92.132431,376203000,NVIDIA
2024-05-07,91.098,91.780998,89.011002,90.554001,90.546562,437342000,NVIDIA
2024-05-08,89.483002,91.194,89.419998,90.412003,90.404579,325721000,NVIDIA
2024-05-09,90.528999,91.071999,88.231003,88.747002,88.739716,378013000,NVIDIA
2024-05-10,90.305,91.401001,89.226997,89.877998,89.870613,335325000,NVIDIA
2024-05-13,90.477997,90.998001,88.528999,90.399002,90.391579,289680000,NVIDIA
2024-05-14,89.598999,91.651001,88.933998,91.356003,91.348495,296507000,NVIDIA
2024-05-15,92.472,94.862,91.598999,94.629997,94.622223,417735000,NVIDIA
2024-05-16,94.910004,95.819,94.102997,94.359001,94.35125,323952000,NVIDIA
2024-05-17,94.369003,94.739998,91.806,92.478996,92.471397,359691000,NVIDIA
2024-05-20,93.75,95.199997,93.440002,94.779999,94.772217,318764000,NVIDIA
2024-05-21,93.598999,95.400002,93.18,95.386002,95.378166,328946000,NVIDIA
2024-05-22,95.459,96.019997,93.249001,94.949997,94.9422,548648000,NVIDIA
2024-05-23,102.028,106.32,101.519997,103.799004,103.790482,835065000,NVIDIA
2024-05-24,104.448997,106.474998,103.0,106.469002,106.460258,429494000,NVIDIA
2024-05-28,110.244003,114.939003,109.883003,113.901001,113.891647,652728000,NVIDIA
2024-05-29,113.050003,115.491997,110.901001,114.824997,114.815567,557442000,NVIDIA
2024-05-30,114.650002,115.819,109.663002,110.5,110.490921,487350000,NVIDIA
2024-05-31,112.519997,112.717003,106.940002,109.633003,109.624001,613263000,NVIDIA
2024-06-03,113.621002,115.0,112.002998,115.0,114.990555,438392000,NVIDIA
2024-06-04,115.716003,116.599998,114.044998,116.436996,116.427429,403324000,NVIDIA
2024-06-05,118.371002,122.448997,117.468002,122.440002,122.429947,528402000,NVIDIA
2024-06-06,124.047997,125.586998,118.32,120.998001,120.98806,664696000,NVIDIA
2024-06-07,119.769997,121.692001,118.022003,120.888,120.878075,412386000,NVIDIA
2024-06-10,120.370003,123.099998,117.010002,121.790001,121.779999,314162700,NVIDIA
2024-06-11,121.769997,122.870003,118.739998,120.910004,120.910004,222551200,NVIDIA
2024-06-12,123.059998,126.879997,122.57,125.199997,125.199997,299595000,NVIDIA
2024-06-13,129.389999,129.800003,127.160004,129.610001,129.610001,260704500,NVIDIA
2024-06-14,129.960007,132.839996,128.320007,131.880005,131.880005,309320400,NVIDIA
2024-06-17,132.990005,133.729996,129.580002,130.979996,130.979996,288504400,NVIDIA
2024-06-18,131.139999,136.330002,130.690002,135.580002,135.580002,294335100,NVIDIA
2024-06-20,139.800003,140.759995,129.520004,130.779999,130.779999,517768400,NVIDIA
2024-06-21,127.120003,130.630005,124.300003,126.57,126.57,655484700,NVIDIA
2024-06-24,123.239998,124.459999,118.040001,118.110001,118.110001,476060900,NVIDIA
2024-06-25,121.199997,126.5,119.32,126.089996,126.089996,425787500,NVIDIA
2024-06-26,126.129997,128.119995,122.599998,126.400002,126.400002,362975900,NVIDIA
2024-06-27,124.099998,126.410004,122.919998,123.989998,123.989998,252571700,NVIDIA
2024-06-28,124.580002,127.709999,122.75,123.540001,123.540001,315516700,NVIDIA
2024-07-01,123.470001,124.839996,118.830002,124.300003,124.300003,284885500,NVIDIA
2024-07-02,121.129997,123.410004,121.029999,122.669998,122.669998,218374000,NVIDIA
2024-07-03,121.660004,128.279999,121.360001,128.279999,128.279999,215749000,NVIDIA
2024-07-05,127.379997,128.850006,125.68,125.830002,125.830002,214176700,NVIDIA
2024-07-08,127.489998,130.770004,127.040001,128.199997,128.199997,237677300,NVIDIA
2024-07-09,130.350006,133.820007,128.649994,131.380005,131.380005,285366600,NVIDIA
2024-07-10,134.029999,135.100006,132.419998,134.910004,134.910004,248978600,NVIDIA
2024-07-11,135.75,136.149994,127.050003,127.400002,127.400002,374782700,NVIDIA
2024-07-12,128.259995,131.919998,127.220001,129.240005,129.240005,252103100,NVIDIA
2024-07-15,130.559998,131.389999,127.18,128.440002,128.440002,208326200,NVIDIA
2024-07-16,128.440002,129.039993,124.580002,126.360001,126.360001,214769500,NVIDIA
2024-07-17,121.349998,121.849998,116.720001,117.989998,117.989998,390086200,NVIDIA
2024-07-18,121.849998,122.400002,116.559998,121.089996,121.089996,320979500,NVIDIA
2024-07-19,120.349998,121.599998,117.370003,117.93,117.93,216430200,NVIDIA
